 Modelo          29 Dif_blocos   1217.712      2.9002322E-06  3.5316469E-05
 Modelo          30 Dif_blocos   1313.199      2.9002322E-06  3.8085807E-05
 Modelo          31 Dif_blocos   1219.429      2.9002322E-06  3.5366284E-05
 Modelo          32 Dif_blocos   1218.300      2.9002322E-06  3.5333538E-05
 Modelo          33 Dif_blocos   1172.008      2.9002322E-06  3.3990946E-05
 Modelo          34 Dif_blocos   1224.759      2.9002322E-06  3.5520847E-05
 Modelo          35 Dif_blocos   1260.102      2.9002322E-06  3.6545876E-05
 Modelo          36 Dif_blocos   1214.900      2.9002322E-06  3.5234927E-05
 Modelo          37 Dif_blocos   1163.382      2.9002322E-06  3.3740766E-05
 Modelo          38 Dif_blocos   1298.835      2.9002322E-06  3.7669219E-05
 Modelo          39 Dif_blocos   1212.797      2.9002322E-06  3.5173929E-05
 Modelo          40 Dif_blocos   1235.252      2.9002322E-06  3.5825185E-05
 Modelo          41 Dif_blocos   1215.249      2.9002322E-06  3.5245048E-05
 Modelo          42 Dif_blocos   1230.012      2.9002322E-06  3.5673198E-05
 Modelo          43 Dif_blocos   1205.950      2.9002322E-06  3.4975339E-05
 Modelo          44 Dif_blocos   1210.662      2.9002322E-06  3.5112000E-05
 Modelo          45 Dif_blocos   1233.058      2.9002322E-06  3.5761550E-05
 Modelo          46 Dif_blocos   1287.698      2.9002322E-06  3.7346246E-05
 Modelo          47 Dif_blocos   1264.435      2.9002322E-06  3.6671558E-05
 Modelo          48 Dif_blocos   1286.710      2.9002322E-06  3.7317575E-05
 Modelo          49 Dif_blocos   1237.984      2.9002322E-06  3.5904417E-05
 Modelo          50 Dif_blocos   1174.052      2.9002322E-06  3.4050241E-05
 Modelo          51 Dif_blocos   1254.271      2.9002322E-06  3.6376783E-05
 Modelo          52 Dif_blocos   1221.939      2.9002322E-06  3.5439076E-05
 Modelo          53 Dif_blocos   1261.601      2.9002322E-06  3.6589365E-05
 Modelo          54 Dif_blocos   1309.015      2.9002322E-06  3.7964470E-05
 Modelo          55 Dif_blocos   1214.994      2.9002322E-06  3.5237652E-05
 Modelo          56 Dif_blocos   1189.873      2.9002322E-06  3.4509092E-05
 Modelo          57 Dif_blocos   1193.391      2.9002322E-06  3.4611097E-05
 Modelo          58 Dif_blocos   1159.572      2.9002322E-06  3.3630266E-05
 Modelo          59 Dif_blocos   1209.600      2.9002322E-06  3.5081197E-05
 Modelo          60 Dif_blocos   1245.119      2.9002322E-06  3.6111345E-05
 Modelo          61 Dif_blocos   1196.903      2.9002322E-06  3.4712953E-05
 Modelo          62 Dif_blocos   1177.013      2.9002322E-06  3.4136105E-05
 Modelo          63 Dif_blocos   1286.071      2.9002322E-06  3.7299051E-05
 Modelo          64 Dif_blocos   1179.047      2.9002322E-06  3.4195087E-05
 Modelo          65 Dif_blocos   1190.460      2.9002322E-06  3.4526092E-05
 Modelo          66 Dif_blocos   1253.193      2.9002322E-06  3.6345504E-05
 Modelo          67 Dif_blocos   1303.683      2.9002322E-06  3.7809838E-05
 Modelo          68 Dif_blocos   1192.201      2.9002322E-06  3.4576602E-05
 Modelo          69 Dif_blocos   1225.799      2.9002322E-06  3.5551020E-05
 Modelo          70 Dif_blocos   1238.247      2.9002322E-06  3.5912049E-05
 Modelo          71 Dif_blocos   1212.802      2.9002322E-06  3.5174064E-05
 Modelo          72 Dif_blocos   1191.419      2.9002322E-06  3.4553908E-05
 Modelo          73 Dif_blocos   1255.554      2.9002322E-06  3.6413974E-05
 Modelo          74 Dif_blocos   1167.729      2.9002322E-06  3.3866843E-05
 Modelo          75 Dif_blocos   1194.361      2.9002322E-06  3.4639252E-05
 Modelo          76 Dif_blocos   1274.271      2.9002322E-06  3.6956804E-05
 Modelo          77 Dif_blocos   1239.470      2.9002322E-06  3.5947513E-05
 Modelo          78 Dif_blocos   1255.602      2.9002322E-06  3.6415378E-05
 Modelo          79 Dif_blocos   1178.264      2.9002322E-06  3.4172393E-05
 Modelo          80 Dif_blocos   1237.004      2.9002322E-06  3.5875990E-05
 Modelo          81 Dif_blocos   1135.582      2.9002322E-06  3.2934502E-05
 Modelo          82 Dif_blocos   1228.102      2.9002322E-06  3.5617802E-05
 Modelo          83 Dif_blocos   1273.416      2.9002322E-06  3.6932026E-05
 Modelo          84 Dif_blocos   1266.456      2.9002322E-06  3.6730162E-05
 Modelo          85 Dif_blocos   1284.027      2.9002322E-06  3.7239759E-05
 Modelo          86 Dif_blocos   1200.383      2.9002322E-06  3.4813893E-05
 Modelo          87 Dif_blocos   1211.616      2.9002322E-06  3.5139685E-05
 Modelo          88 Dif_blocos   1167.738      2.9002322E-06  3.3867098E-05
 Modelo          89 Dif_blocos   1191.844      2.9002322E-06  3.4566256E-05
 Modelo          90 Dif_blocos   1213.421      2.9002322E-06  3.5192021E-05
 Modelo          91 Dif_blocos   1196.385      2.9002322E-06  3.4697958E-05
 Modelo          92 Dif_blocos   1182.307      2.9002322E-06  3.4289642E-05
 Modelo          93 Dif_blocos   1222.160      2.9002322E-06  3.5445471E-05
 Modelo          94 Dif_blocos   1232.937      2.9002322E-06  3.5758047E-05
 Modelo          95 Dif_blocos   1202.839      2.9002322E-06  3.4885121E-05
 Modelo          96 Dif_blocos   1227.638      2.9002322E-06  3.5604349E-05
 Modelo          97 Dif_blocos   1237.628      2.9002322E-06  3.5894078E-05
 Modelo          98 Dif_blocos   1201.300      2.9002322E-06  3.4840476E-05
 Modelo          99 Dif_blocos   1230.917      2.9002322E-06  3.5699464E-05
 Modelo         100 Dif_blocos   1272.449      2.9002322E-06  3.6903981E-05
 Modelo         101 Dif_blocos   1123.961      2.9002322E-06  3.2597487E-05
 Modelo         102 Dif_blocos   1195.681      2.9002322E-06  3.4677516E-05
 Modelo         103 Dif_blocos   1231.968      2.9002322E-06  3.5729929E-05
 Modelo         104 Dif_blocos   1182.841      2.9002322E-06  3.4305122E-05
 Modelo         105 Dif_blocos   1146.583      2.9002322E-06  3.3253553E-05
 Modelo         106 Dif_blocos   1172.288      2.9002322E-06  3.3999069E-05
 Modelo         107 Dif_blocos   1225.643      2.9002322E-06  3.5546498E-05
 Modelo         108 Dif_blocos   1210.898      2.9002322E-06  3.5118843E-05
 Modelo         109 Dif_blocos   1258.535      2.9002322E-06  3.6500423E-05
 Modelo         110 Dif_blocos   1202.480      2.9002322E-06  3.4874705E-05
 Modelo         111 Dif_blocos   1222.577      2.9002322E-06  3.5457568E-05
 Modelo         112 Dif_blocos   1207.461      2.9002322E-06  3.5019169E-05
 Modelo         113 Dif_blocos   1276.707      2.9002322E-06  3.7027457E-05
 Modelo         114 Dif_blocos   1203.263      2.9002322E-06  3.4897406E-05
 Modelo         115 Dif_blocos   1292.895      2.9002322E-06  3.7496942E-05
 Modelo         116 Dif_blocos   1170.797      2.9002322E-06  3.3955839E-05
 Modelo         117 Dif_blocos   1187.459      2.9002322E-06  3.4439076E-05
 Modelo         118 Dif_blocos   1229.373      2.9002322E-06  3.5654677E-05
 Modelo         119 Dif_blocos   1271.699      2.9002322E-06  3.6882226E-05
 Modelo         120 Dif_blocos   1206.129      2.9002322E-06  3.4980541E-05
 Modelo         121 Dif_blocos   1219.582      2.9002322E-06  3.5370722E-05
 Modelo         122 Dif_blocos   1225.041      2.9002322E-06  3.5529029E-05
 Modelo         123 Dif_blocos   1224.556      2.9002322E-06  3.5514960E-05
 Modelo         124 Dif_blocos   1194.735      2.9002322E-06  3.4650078E-05
 Modelo         125 Dif_blocos   1221.645      2.9002322E-06  3.5430545E-05
 Modelo         126 Dif_blocos   1181.947      2.9002322E-06  3.4279197E-05
 Modelo         127 Dif_blocos   1177.427      2.9002322E-06  3.4148117E-05
 Modelo         128 Dif_blocos   1111.296      2.9002322E-06  3.2230171E-05
 Modelo         129 Dif_blocos   1265.243      2.9002322E-06  3.6694983E-05
 Modelo         130 Dif_blocos   1251.171      2.9002322E-06  3.6286863E-05
 Modelo         131 Dif_blocos   1206.572      2.9002322E-06  3.4993402E-05
 Modelo         132 Dif_blocos   1180.347      2.9002322E-06  3.4232798E-05
 Modelo         133 Dif_blocos   1339.422      2.9002322E-06  3.8846345E-05
 Modelo         134 Dif_blocos   1195.763      2.9002322E-06  3.4679906E-05
 Modelo         135 Dif_blocos   1289.490      2.9002322E-06  3.7398193E-05
 Modelo         136 Dif_blocos   1287.102      2.9002322E-06  3.7328940E-05
 Modelo         137 Dif_blocos   1227.833      2.9002322E-06  3.5609995E-05
 Modelo         138 Dif_blocos   1225.916      2.9002322E-06  3.5554422E-05
 Modelo         139 Dif_blocos   1258.285      2.9002322E-06  3.6493180E-05
 Modelo         140 Dif_blocos   1243.441      2.9002322E-06  3.6062684E-05
 Modelo         141 Dif_blocos   1207.461      2.9002322E-06  3.5019177E-05
 Modelo         142 Dif_blocos   1201.924      2.9002322E-06  3.4858596E-05
 Modelo         143 Dif_blocos   1241.755      2.9002322E-06  3.6013789E-05
 Modelo         144 Dif_blocos   1230.093      2.9002322E-06  3.5675555E-05
 Modelo         145 Dif_blocos   1202.939      2.9002322E-06  3.4888020E-05
 Modelo         146 Dif_blocos   1245.589      2.9002322E-06  3.6124988E-05
 Modelo         147 Dif_blocos   1268.613      2.9002322E-06  3.6792717E-05
 Modelo         148 Dif_blocos   1225.830      2.9002322E-06  3.5551930E-05
 Modelo         149 Dif_blocos   1188.919      2.9002322E-06  3.4481407E-05
 Modelo         150 Dif_blocos   1244.339      2.9002322E-06  3.6088721E-05
 Modelo         151 Dif_blocos   1225.808      2.9002322E-06  3.5551271E-05
 Modelo         152 Dif_blocos   1245.424      2.9002322E-06  3.6120200E-05
 Modelo         153 Dif_blocos   1313.045      2.9002322E-06  3.8081344E-05
 Modelo         154 Dif_blocos   1175.032      2.9002322E-06  3.4078643E-05
 Modelo         155 Dif_blocos   1207.609      2.9002322E-06  3.5023455E-05
 Modelo         156 Dif_blocos   1201.790      2.9002322E-06  3.4854693E-05
 Modelo         157 Dif_blocos   1267.592      2.9002322E-06  3.6763096E-05
 Modelo         158 Dif_blocos   1235.523      2.9002322E-06  3.5833022E-05
 Modelo         159 Dif_blocos   1289.700      2.9002322E-06  3.7404305E-05
 Modelo         160 Dif_blocos   1179.804      2.9002322E-06  3.4217053E-05
 Modelo         161 Dif_blocos   1206.325      2.9002322E-06  3.4986213E-05
 Modelo         162 Dif_blocos   1256.742      2.9002322E-06  3.6448440E-05
 Modelo         163 Dif_blocos   1213.815      2.9002322E-06  3.5203466E-05
 Modelo         164 Dif_blocos   1159.380      2.9002322E-06  3.3624699E-05
 Modelo         165 Dif_blocos   1317.178      2.9002322E-06  3.8201219E-05
 Modelo         166 Dif_blocos   1185.127      2.9002322E-06  3.4371424E-05
 Modelo         167 Dif_blocos   1229.502      2.9002322E-06  3.5658421E-05
 Modelo         168 Dif_blocos   1202.559      2.9002322E-06  3.4877001E-05
 Modelo         169 Dif_blocos   1171.022      2.9002322E-06  3.3962351E-05
 Modelo         170 Dif_blocos   1218.562      2.9002322E-06  3.5341127E-05
 Modelo         171 Dif_blocos   1218.617      2.9002322E-06  3.5342735E-05
 Modelo         172 Dif_blocos   1273.349      2.9002322E-06  3.6930091E-05
 Modelo         173 Dif_blocos   1170.119      2.9002322E-06  3.3936169E-05
 Modelo         174 Dif_blocos   1256.117      2.9002322E-06  3.6430309E-05
 Modelo         175 Dif_blocos   1246.705      2.9002322E-06  3.6157344E-05
 Modelo         176 Dif_blocos   1250.787      2.9002322E-06  3.6275731E-05
 Modelo         177 Dif_blocos   1288.032      2.9002322E-06  3.7355909E-05
 Modelo         178 Dif_blocos   1229.694      2.9002322E-06  3.5663979E-05
 Modelo         179 Dif_blocos   1313.156      2.9002322E-06  3.8084585E-05
 Modelo         180 Dif_blocos   1166.462      2.9002322E-06  3.3830100E-05
 Modelo         181 Dif_blocos   1163.292      2.9002322E-06  3.3738183E-05
 Modelo         182 Dif_blocos   1222.299      2.9002322E-06  3.5449513E-05
 Modelo         183 Dif_blocos   1220.770      2.9002322E-06  3.5405159E-05
 Modelo         184 Dif_blocos   1243.520      2.9002322E-06  3.6064968E-05
 Modelo         185 Dif_blocos   1218.909      2.9002322E-06  3.5351182E-05
 Modelo         186 Dif_blocos   1172.139      2.9002322E-06  3.3994747E-05
 Modelo         187 Dif_blocos   1248.427      2.9002322E-06  3.6207290E-05
 Modelo         188 Dif_blocos   1215.615      2.9002322E-06  3.5255656E-05
 Modelo         189 Dif_blocos   1195.088      2.9002322E-06  3.4660319E-05
 Modelo         190 Dif_blocos   1257.119      2.9002322E-06  3.6459358E-05
 Modelo         191 Dif_blocos   1249.027      2.9002322E-06  3.6224672E-05
 Modelo         192 Dif_blocos   1208.726      2.9002322E-06  3.5055855E-05
 Modelo         193 Dif_blocos   1225.076      2.9002322E-06  3.5530036E-05
 Modelo         194 Dif_blocos   1213.398      2.9002322E-06  3.5191351E-05
 Modelo         195 Dif_blocos   1261.225      2.9002322E-06  3.6578458E-05
 Modelo         196 Dif_blocos   1215.305      2.9002322E-06  3.5246667E-05
 Modelo         197 Dif_blocos   1233.931      2.9002322E-06  3.5786863E-05
 Modelo         198 Dif_blocos   1192.957      2.9002322E-06  3.4598532E-05
 Modelo         199 Dif_blocos   1230.215      2.9002322E-06  3.5679102E-05
 Modelo         200 Dif_blocos   1293.763      2.9002322E-06  3.7522143E-05
 Modelo         201 Dif_blocos   1200.557      2.9002322E-06  3.4818953E-05
 Modelo         202 Dif_blocos   1221.962      2.9002322E-06  3.5439738E-05
 Modelo         203 Dif_blocos   1197.008      2.9002322E-06  3.4716002E-05
 Modelo         204 Dif_blocos   1360.150      2.9002322E-06  3.9447514E-05
 Modelo         205 Dif_blocos   1316.965      2.9002322E-06  3.8195056E-05
 Modelo         206 Dif_blocos   1238.491      2.9002322E-06  3.5919118E-05
 Modelo         207 Dif_blocos   1135.988      2.9002322E-06  3.2946289E-05
 Modelo         208 Dif_blocos   1227.905      2.9002322E-06  3.5612087E-05
 Modelo         209 Dif_blocos   1266.815      2.9002322E-06  3.6740574E-05
 Modelo         210 Dif_blocos   1246.789      2.9002322E-06  3.6159770E-05
 Modelo         211 Dif_blocos   1202.491      2.9002322E-06  3.4875033E-05
 Modelo         212 Dif_blocos   1211.429      2.9002322E-06  3.5134257E-05
 Modelo         213 Dif_blocos   1233.087      2.9002322E-06  3.5762394E-05
 Modelo         214 Dif_blocos   1208.397      2.9002322E-06  3.5046320E-05
 Modelo         215 Dif_blocos   1235.131      2.9002322E-06  3.5821664E-05
 Modelo         216 Dif_blocos   1243.180      2.9002322E-06  3.6055113E-05
 Modelo         217 Dif_blocos   1203.982      2.9002322E-06  3.4918259E-05
 Modelo         218 Dif_blocos   1160.866      2.9002322E-06  3.3667820E-05
 Modelo         219 Dif_blocos   1184.154      2.9002322E-06  3.4343200E-05
 Modelo         220 Dif_blocos   1186.548      2.9002322E-06  3.4412635E-05
 Modelo         221 Dif_blocos   1280.462      2.9002322E-06  3.7136360E-05
 Modelo         222 Dif_blocos   1252.535      2.9002322E-06  3.6326426E-05
 Modelo         223 Dif_blocos   1181.994      2.9002322E-06  3.4280565E-05
 Modelo         224 Dif_blocos   1214.387      2.9002322E-06  3.5220048E-05
 Modelo         225 Dif_blocos   1285.186      2.9002322E-06  3.7273374E-05
 Modelo         226 Dif_blocos   1279.507      2.9002322E-06  3.7108672E-05
 Modelo         227 Dif_blocos   1169.513      2.9002322E-06  3.3918604E-05
 Modelo         228 Dif_blocos   1200.726      2.9002322E-06  3.4823843E-05
 Modelo         229 Dif_blocos   1155.487      2.9002322E-06  3.3511795E-05
 Modelo         230 Dif_blocos   1280.607      2.9002322E-06  3.7140562E-05
 Modelo         231 Dif_blocos   1181.900      2.9002322E-06  3.4277840E-05
 Modelo         232 Dif_blocos   1211.671      2.9002322E-06  3.5141275E-05
 Modelo         233 Dif_blocos   1189.557      2.9002322E-06  3.4499899E-05
 Modelo         234 Dif_blocos   1222.531      2.9002322E-06  3.5456247E-05
 Modelo         235 Dif_blocos   1269.958      2.9002322E-06  3.6831723E-05
 Modelo         236 Dif_blocos   1247.850      2.9002322E-06  3.6190540E-05
 Modelo         237 Dif_blocos   1233.145      2.9002322E-06  3.5764057E-05
 Modelo         238 Dif_blocos   1232.434      2.9002322E-06  3.5743436E-05
 Modelo         239 Dif_blocos   1219.276      2.9002322E-06  3.5361827E-05
 Modelo         240 Dif_blocos   1127.964      2.9002322E-06  3.2713560E-05
 Modelo         241 Dif_blocos   1271.271      2.9002322E-06  3.6869798E-05
 Modelo         242 Dif_blocos   1254.646      2.9002322E-06  3.6387653E-05
 Modelo         243 Dif_blocos   1227.173      2.9002322E-06  3.5590863E-05
 Modelo         244 Dif_blocos   1211.895      2.9002322E-06  3.5147776E-05
 Modelo         245 Dif_blocos   1196.198      2.9002322E-06  3.4692504E-05
 Modelo         246 Dif_blocos   1245.279      2.9002322E-06  3.6115976E-05
 Modelo         247 Dif_blocos   1278.772      2.9002322E-06  3.7087364E-05
 Modelo         248 Dif_blocos   1252.573      2.9002322E-06  3.6327539E-05
 Modelo         249 Dif_blocos   1269.201      2.9002322E-06  3.6809783E-05
 Modelo         250 Dif_blocos   1263.450      2.9002322E-06  3.6642985E-05
 Modelo         251 Dif_blocos   1196.687      2.9002322E-06  3.4706700E-05
 Modelo         252 Dif_blocos   1302.281      2.9002322E-06  3.7769176E-05
 Modelo         253 Dif_blocos   1218.312      2.9002322E-06  3.5333880E-05
 Modelo         254 Dif_blocos   1195.880      2.9002322E-06  3.4683308E-05
 Modelo         255 Dif_blocos   1210.235      2.9002322E-06  3.5099620E-05
 Modelo         256 Dif_blocos   1230.418      2.9002322E-06  3.5684978E-05
 Modelo         257 Dif_blocos   1305.242      2.9002322E-06  3.7855047E-05
 Modelo         258 Dif_blocos   1202.601      2.9002322E-06  3.4878227E-05
 Modelo         259 Dif_blocos   1251.062      2.9002322E-06  3.6283705E-05
 Modelo         260 Dif_blocos   1252.538      2.9002322E-06  3.6326514E-05
 Modelo         261 Dif_blocos   1250.699      2.9002322E-06  3.6273184E-05
 Modelo         262 Dif_blocos   1272.037      2.9002322E-06  3.6892019E-05
 Modelo         263 Dif_blocos   1232.629      2.9002322E-06  3.5749112E-05
 Modelo         264 Dif_blocos   1231.487      2.9002322E-06  3.5715970E-05
 Modelo         265 Dif_blocos   1250.664      2.9002322E-06  3.6272151E-05
 Modelo         266 Dif_blocos   1149.646      2.9002322E-06  3.3342389E-05
 Modelo         267 Dif_blocos   1241.319      2.9002322E-06  3.6001144E-05
 Modelo         268 Dif_blocos   1222.207      2.9002322E-06  3.5446843E-05
 Modelo         269 Dif_blocos   1209.807      2.9002322E-06  3.5087196E-05
 Modelo         270 Dif_blocos   1250.314      2.9002322E-06  3.6262005E-05
 Modelo         271 Dif_blocos   1257.634      2.9002322E-06  3.6474295E-05
 Modelo         272 Dif_blocos   1237.698      2.9002322E-06  3.5896126E-05
 Modelo         273 Dif_blocos   1279.097      2.9002322E-06  3.7096768E-05
 Modelo         274 Dif_blocos   1273.448      2.9002322E-06  3.6932950E-05
 Modelo         275 Dif_blocos   1224.385      2.9002322E-06  3.5510013E-05
 Modelo         276 Dif_blocos   1266.169      2.9002322E-06  3.6721838E-05
 Modelo         277 Dif_blocos   1281.176      2.9002322E-06  3.7157071E-05
 Modelo         278 Dif_blocos   1247.199      2.9002322E-06  3.6171663E-05
 Modelo         279 Dif_blocos   1208.761      2.9002322E-06  3.5056881E-05
 Modelo         280 Dif_blocos   1315.927      2.9002322E-06  3.8164944E-05
 Modelo         281 Dif_blocos   1181.147      2.9002322E-06  3.4256009E-05
 Modelo         282 Dif_blocos   1133.601      2.9002322E-06  3.2877051E-05
 Modelo         283 Dif_blocos   1247.520      2.9002322E-06  3.6180969E-05
 Modelo         284 Dif_blocos   1263.045      2.9002322E-06  3.6631242E-05
 Modelo         285 Dif_blocos   1234.310      2.9002322E-06  3.5797861E-05
 Modelo         286 Dif_blocos   1160.568      2.9002322E-06  3.3659166E-05
 Modelo         287 Dif_blocos   1206.885      2.9002322E-06  3.5002475E-05
 Modelo         288 Dif_blocos   1239.487      2.9002322E-06  3.5947996E-05
 Modelo         289 Dif_blocos   1194.373      2.9002322E-06  3.4639575E-05
 Modelo         290 Dif_blocos   1217.563      2.9002322E-06  3.5312143E-05
 Modelo         291 Dif_blocos   1282.928      2.9002322E-06  3.7207905E-05
 Modelo         292 Dif_blocos   1193.813      2.9002322E-06  3.4623346E-05
 Modelo         293 Dif_blocos   1241.003      2.9002322E-06  3.5991958E-05
 Modelo         294 Dif_blocos   1284.436      2.9002322E-06  3.7251612E-05
 Modelo         295 Dif_blocos   1224.544      2.9002322E-06  3.5514608E-05
 Modelo         296 Dif_blocos   1272.323      2.9002322E-06  3.6900321E-05
 Modelo         297 Dif_blocos   1195.371      2.9002322E-06  3.4668526E-05
 Modelo         298 Dif_blocos   1200.363      2.9002322E-06  3.4813325E-05
 Modelo         299 Dif_blocos   1186.360      2.9002322E-06  3.4407181E-05
 Modelo         300 Dif_blocos   1154.219      2.9002322E-06  3.3475018E-05
 Modelo         301 Dif_blocos   1243.306      2.9002322E-06  3.6058769E-05
 Modelo         302 Dif_blocos   1228.203      2.9002322E-06  3.5620749E-05
 Modelo         303 Dif_blocos   1242.232      2.9002322E-06  3.6027599E-05
 Modelo         304 Dif_blocos   1214.767      2.9002322E-06  3.5231056E-05
 Modelo         305 Dif_blocos   1219.552      2.9002322E-06  3.5369838E-05
 Modelo         306 Dif_blocos   1282.874      2.9002322E-06  3.7206322E-05
 Modelo         307 Dif_blocos   1258.938      2.9002322E-06  3.6512120E-05
 Modelo         308 Dif_blocos   1198.930      2.9002322E-06  3.4771743E-05
 Modelo         309 Dif_blocos   1226.480      2.9002322E-06  3.5570763E-05
 Modelo         310 Dif_blocos   1219.140      2.9002322E-06  3.5357880E-05
 Modelo         311 Dif_blocos   1265.870      2.9002322E-06  3.6713162E-05
 Modelo         312 Dif_blocos   1261.615      2.9002322E-06  3.6589758E-05
 Modelo         313 Dif_blocos   1193.874      2.9002322E-06  3.4625114E-05
 Modelo         314 Dif_blocos   1271.401      2.9002322E-06  3.6873582E-05
 Modelo         315 Dif_blocos   1278.991      2.9002322E-06  3.7093709E-05
 Modelo         316 Dif_blocos   1175.550      2.9002322E-06  3.4093679E-05
 Modelo         317 Dif_blocos   1152.788      2.9002322E-06  3.3433538E-05
 Modelo         318 Dif_blocos   1214.814      2.9002322E-06  3.5232435E-05
 Modelo         319 Dif_blocos   1147.672      2.9002322E-06  3.3285152E-05
 Modelo         320 Dif_blocos   1215.457      2.9002322E-06  3.5251076E-05
 Modelo         321 Dif_blocos   1263.302      2.9002322E-06  3.6638692E-05
 Modelo         322 Dif_blocos   1196.995      2.9002322E-06  3.4715635E-05
 Modelo         323 Dif_blocos   1232.923      2.9002322E-06  3.5757625E-05
 Modelo         324 Dif_blocos   1283.256      2.9002322E-06  3.7217400E-05
 Modelo         325 Dif_blocos   1224.264      2.9002322E-06  3.5506488E-05
 Modelo         326 Dif_blocos   1224.699      2.9002322E-06  3.5519100E-05
 Modelo         327 Dif_blocos   1169.052      2.9002322E-06  3.3905235E-05
 Modelo         328 Dif_blocos   1185.794      2.9002322E-06  3.4390781E-05
 Modelo         329 Dif_blocos   1205.627      2.9002322E-06  3.4965968E-05
 Modelo         330 Dif_blocos   1277.875      2.9002322E-06  3.7061342E-05
 Modelo         331 Dif_blocos   1133.153      2.9002322E-06  3.2864056E-05
 Modelo         332 Dif_blocos   1199.422      2.9002322E-06  3.4786026E-05
 Modelo         333 Dif_blocos   1203.961      2.9002322E-06  3.4917663E-05
 Modelo         334 Dif_blocos   1229.844      2.9002322E-06  3.5668330E-05
 Modelo         335 Dif_blocos   1236.948      2.9002322E-06  3.5874367E-05
 Modelo         336 Dif_blocos   1270.844      2.9002322E-06  3.6857426E-05
 Modelo         337 Dif_blocos   1175.646      2.9002322E-06  3.4096473E-05
 Modelo         338 Dif_blocos   1290.914      2.9002322E-06  3.7439509E-05
 Modelo         339 Dif_blocos   1205.344      2.9002322E-06  3.4957782E-05
 Modelo         340 Dif_blocos   1206.495      2.9002322E-06  3.4991150E-05
 Modelo         341 Dif_blocos   1211.659      2.9002322E-06  3.5140936E-05
 Modelo         342 Dif_blocos   1214.948      2.9002322E-06  3.5236328E-05
 Modelo         343 Dif_blocos   1252.088      2.9002322E-06  3.6313468E-05
 Modelo         344 Dif_blocos   1203.487      2.9002322E-06  3.4903926E-05
 Modelo         345 Dif_blocos   1273.099      2.9002322E-06  3.6922811E-05
 Modelo         346 Dif_blocos   1279.189      2.9002322E-06  3.7099457E-05
 Modelo         347 Dif_blocos   1224.288      2.9002322E-06  3.5507208E-05
 Modelo         348 Dif_blocos   1164.370      2.9002322E-06  3.3769440E-05
 Modelo         349 Dif_blocos   1205.649      2.9002322E-06  3.4966615E-05
 Modelo         350 Dif_blocos   1135.936      2.9002322E-06  3.2944790E-05
 Modelo         351 Dif_blocos   1201.128      2.9002322E-06  3.4835502E-05
 Modelo         352 Dif_blocos   1243.853      2.9002322E-06  3.6074627E-05
 Modelo         353 Dif_blocos   1246.246      2.9002322E-06  3.6144029E-05
 Modelo         354 Dif_blocos   1284.919      2.9002322E-06  3.7265621E-05
 Modelo         355 Dif_blocos   1299.373      2.9002322E-06  3.7684837E-05
 Modelo         356 Dif_blocos   1222.852      2.9002322E-06  3.5465557E-05
 Modelo         357 Dif_blocos   1256.726      2.9002322E-06  3.6447967E-05
 Modelo         358 Dif_blocos   1224.665      2.9002322E-06  3.5518115E-05
