        2937 iteracao
  9.0972401E-02  0.1272741    
  7.3517747E-02  8.0965489E-02
  5.1341016E-02  6.0675189E-02
  3.9196059E-02  2.8433573E-02
  0.1142589      0.1315460    
  0.1459692      0.1241711    
  0.1586444      0.1395924    
  0.1459688      0.1195293    
  6.4902090E-02  6.2314875E-02
  3.0288927E-02  2.4705872E-02
  0.1329843      0.1307573    
  0.1436283      0.1232212    
  0.1144157      0.1634443    
  0.1456820      0.1457208    
  0.1137362      0.1292307    
  5.7229102E-02  6.1741699E-02
  3.3266317E-02  3.6097120E-02
  8.3328292E-02  9.1232210E-02
  0.1066042      8.5593872E-02
  0.1200819      0.1050998    
  7.8352332E-02  6.3578829E-02
  7.0431210E-02  7.6583192E-02
  9.1566697E-02  9.6326448E-02
  8.5503623E-02  8.5438952E-02
  2.8166026E-02  3.9532371E-02
  6.9988653E-02  8.8665083E-02
  2.8849266E-02  3.1376347E-02
  4.6860911E-02  3.5138726E-02
  7.1526721E-02  6.2278219E-02
  9.7664773E-02  9.4021544E-02
  0.1008092      9.9923968E-02
  0.1005286      0.1003858    
  2.8729614E-02  2.8518308E-02
  5.3427905E-02  5.3143024E-02
  1.9793037E-02  2.1690749E-02
  3.5832431E-02  2.6393503E-02
  3.2156989E-02  3.1647410E-02
  3.8043775E-02  4.7452934E-02
  9.9508181E-02  0.1079515    
  6.4966649E-02  7.7588573E-02
  4.4948012E-02  4.6228576E-02
  4.7690034E-02  4.9892064E-02
  8.3414853E-02  6.2134899E-02
  2.4205288E-02  2.3096198E-02
  2.5648655E-02  2.3819607E-02
  2.8531674E-02  4.0999345E-02
  1.6367549E-02  2.0729257E-02
  3.0189730E-02  3.1629186E-02
  7.1684502E-02  6.8253785E-02
  7.5467095E-02  7.7314556E-02
  4.7958679E-02  4.6709251E-02
  3.4403402E-02  4.3769035E-02
  6.3978955E-02  8.0034420E-02
  4.9674641E-02  4.9738608E-02
  7.4504927E-02  6.2384777E-02
  3.7572991E-02  2.9717553E-02
  3.8409915E-02  5.0032623E-02
  3.8913630E-02  3.4391940E-02
  4.5551538E-02  4.8070990E-02
  2.8202891E-02  2.7838638E-02
  4.0330604E-02  3.5355479E-02
  6.4316750E-02  6.4752385E-02
  5.3700332E-02  4.6597157E-02
  2.8859384E-02  3.0236468E-02
  4.4069484E-02  4.0866349E-02
  0.1024810      7.3280416E-02
  8.1231654E-02  6.1108772E-02
  7.6388597E-02  7.5709514E-02
  9.0018108E-02  7.8931630E-02
  5.8961093E-02  4.0347438E-02
  0.1111613      8.3849505E-02
  8.9740038E-02  8.9632958E-02
  3.9814841E-02  3.0813459E-02
  5.4830145E-02  4.2370155E-02
  8.6374074E-02  0.1062050    
  8.9512378E-02  9.0514347E-02
  0.1150264      0.1124802    
  7.4299961E-02  7.5340003E-02
  8.7204367E-02  7.8193784E-02
  0.1098372      8.7426022E-02
  0.1070894      0.1119725    
  8.5741132E-02  7.9211131E-02
  6.9741845E-02  6.9632545E-02
  6.1338998E-02  4.5037180E-02
  7.9408392E-02  5.8083493E-02
  6.4266264E-02  7.2275877E-02
  4.9061403E-02  4.7921747E-02
  7.6683380E-02  0.1022891    
  4.0999956E-02  5.2968562E-02
  3.9536417E-02  4.0890880E-02
  7.1572997E-02  9.5216215E-02
  8.9026958E-02  0.1027472    
  6.8830714E-02  4.9499810E-02
  8.8977024E-02  9.1315150E-02
  9.7647548E-02  0.1192535    
  0.1017128      8.5557215E-02
  3.8527779E-02  3.1090919E-02
  6.0483597E-02  8.7346286E-02
  0.1371347      0.1550842    
  9.9598050E-02  8.0570385E-02
  8.1687771E-02  8.9739911E-02
  0.1620232      0.1121282    
  0.1983667      0.1875257    
  0.2399352      0.1914976    
  0.2326206      0.1792148    
  9.9935666E-02  0.1062473    
  0.2330357      0.2196095    
  0.2238302      0.1909305    
  0.2110302      0.1800837    
  0.2178372      0.2223614    
  0.1470148      0.2091950    
  0.1463151      0.1748327    
  0.1431912      0.1029165    
  0.1212033      0.1261873    
  0.1805157      0.2221704    
  0.2313946      0.1931745    
  0.1864902      0.2144317    
  0.1716726      0.1774377    
  0.2121172      0.1847179    
  0.1034335      9.0291612E-02
  0.1052901      8.5968897E-02
  0.1693698      0.1479713    
  0.1671373      0.1773829    
  0.1241932      0.1642999    
  0.2288637      0.1650715    
  0.1679465      0.1704682    
  0.1623692      0.1606031    
  9.3332201E-02  9.2478320E-02
  0.1301297      0.1292945    
  0.2271709      0.1639180    
  0.1100747      0.1140616    
  8.5753351E-02  7.2757490E-02
  0.1305536      0.1478312    
  0.2040648      0.1872131    
  0.1534586      0.1745527    
  0.2194979      0.1839938    
  0.1332312      0.1292399    
  0.2148575      0.2026586    
  5.7583094E-02  7.8441098E-02
  0.1100737      9.0310857E-02
  0.1383062      0.1236064    
  0.1506146      0.1530674    
  0.1909509      0.1604215    
  0.1818021      0.1849927    
  0.1749121      0.2121426    
  0.1432730      0.1824578    
  0.1700186      0.1507737    
  8.0332704E-02  0.1083699    
  3.7137590E-02  4.5635812E-02
  7.9442248E-02  7.9904407E-02
  0.1043125      0.1313592    
  0.1353562      0.1245966    
  0.1693473      0.2060214    
  0.2171195      0.2253178    
  0.2170495      0.2296783    
  0.2311668      0.2099825    
  0.1750185      0.1640836    
  0.1092788      0.1129859    
  3.3293404E-02  3.5336692E-02
  3.8551986E-02  3.3336241E-02
  0.1066316      0.1045371    
  0.1605496      0.2024670    
  0.2256904      0.1648241    
  0.1686730      0.1696455    
  0.1930637      0.2292179    
  0.2210627      0.1792642    
  0.1681859      0.1363103    
  0.1196857      0.1196067    
  5.7014100E-02  5.8790237E-02
  4.2195484E-02  4.8923455E-02
  0.1071317      0.1505167    
  0.1713098      0.1711931    
  0.2003990      0.1628198    
  0.1468484      0.1912274    
  0.2360371      0.1874504    
  0.2229353      0.1798887    
  0.1592306      0.1660383    
  0.1893139      0.1888397    
  0.1182652      0.1119858    
  0.1111560      8.6364157E-02
  0.1168701      9.0403825E-02
  8.4018677E-02  8.8187829E-02
  0.1003485      0.1203700    
  0.2244221      0.1639018    
  0.2008794      0.1930147    
  0.1813797      0.1936502    
  0.1874429      0.2274263    
  0.1634825      0.2055168    
  0.1226832      9.0039954E-02
  0.1379430      0.1339979    
  0.2050793      0.1781767    
  0.1726314      0.2133419    
  0.2033565      0.2115217    
  0.2383355      0.1850978    
  0.1512834      0.1063025    
  0.1071558      0.1446517    
  9.8407239E-02  6.9772840E-02
  0.1709081      0.1249096    
  0.1320679      0.1524962    
  0.1518933      0.1426763    
  0.1173687      0.1523635    
  0.1079692      0.1128245    
  7.1392260E-02  8.3879136E-02
  0.1197433      0.1446529    
  0.2275263      0.1801728    
  0.1879434      0.2050303    
  0.1596159      0.1941018    
  0.1464917      0.1441244    
  1.6648659E-02  1.5634404E-02
  4.7154292E-02  5.5264872E-02
  0.1186193      9.0739131E-02
  0.1522958      0.1522464    
  0.1627343      0.1772290    
  0.1916195      0.1727709    
  0.1491616      0.1936704    
  3.2639310E-02  3.8805075E-02
  5.0051190E-02  6.5850161E-02
  7.9068139E-02  8.3687633E-02
  0.1584698      0.1640931    
  0.2011906      0.2013705    
  0.1305622      0.1305413    
  0.1511795      0.1165232    
  7.6338619E-02  6.0407430E-02
  3.5246510E-02  3.4930788E-02
  0.1045630      0.1167111    
  0.1439501      0.1758479    
  0.1365174      0.1236376    
  5.9031218E-02  6.8931177E-02
  8.3408013E-02  8.3131030E-02
  0.1228323      9.5729187E-02
  0.1169014      9.3375817E-02
  5.3567953E-02  5.5697475E-02
  0.1747534      0.1637031    
  0.1170829      0.1601187    
  9.5632762E-02  0.1285893    
  2.4860268E-02  2.3818055E-02
  9.2719570E-02  9.3438685E-02
  9.2762411E-02  9.3210407E-02
  4.8940346E-02  4.6076067E-02
  5.1405180E-02  7.3762566E-02
  0.1514491      0.1654001    
  0.1400238      0.1409081    
  0.1679201      0.1559877    
  0.1002664      0.1021461    
  8.4400341E-02  0.1125432    
  8.7047279E-02  7.4122608E-02
  0.1130271      0.1337273    
  5.1672660E-02  7.2363064E-02
  9.8417997E-02  9.6006170E-02
  0.2010203      0.1904303    
  0.1883331      0.1853451    
  0.1256242      0.1243410    
  8.2708403E-02  8.4304288E-02
  0.1209493      0.1266981    
  0.1194526      0.1151031    
  0.2226433      0.1620120    
  2.6359940E-02  2.1946352E-02
  7.9760939E-02  7.1649767E-02
  0.1549836      0.1853593    
  0.1595782      0.1610720    
  0.1385811      0.1394627    
  0.1014687      0.1187111    
  0.1235761      0.1370616    
  0.1592913      0.1608249    
  0.2037180      0.1754841    
  4.3568678E-02  4.8703492E-02
  6.9606945E-02  8.3638325E-02
  0.1307982      0.1109117    
  0.1550673      0.1336290    
  0.1093617      0.1095830    
  0.1487758      0.1412148    
  0.1532243      0.1347081    
  0.1644075      0.1433577    
  0.1393555      0.1832465    
  1.9950528E-02  1.7863708E-02
  3.5276003E-02  3.0094644E-02
  0.1336904      0.1166627    
  0.1215239      0.1291248    
  0.1416434      0.1498682    
  0.1734044      0.1710504    
  0.1656340      0.1703947    
  0.1322223      9.4431058E-02
  0.1592728      0.1626151    
  6.5525949E-02  8.7423593E-02
  8.5225314E-02  9.4464049E-02
  9.5737152E-02  0.1002828    
  1.5965791E-02  1.4134433E-02
  7.0497185E-02  8.4066138E-02
  8.2971051E-02  9.3688667E-02
  0.1826146      0.1661007    
  0.2027385      0.1764269    
  4.6871908E-02  5.2585389E-02
  4.2080618E-02  5.3020179E-02
  0.1218497      0.1444310    
  0.1856968      0.2263407    
  0.2274322      0.2233914    
  0.2201668      0.2059471    
  8.9384079E-02  7.6190770E-02
  9.4947673E-02  6.6173024E-02
  7.3496029E-02  7.9719096E-02
  0.1910098      0.1873248    
  0.2033860      0.2164736    
  0.2304262      0.2167754    
  0.2091967      0.2257992    
  0.1685016      0.2123413    
  0.1329592      9.7159266E-02
  0.1218016      9.8119244E-02
  0.1590962      0.1515059    
  0.2315916      0.2329138    
  0.2033460      0.2459635    
  0.2142483      0.2379260    
  0.2290011      0.2302034    
  0.2059449      0.1843389    
  0.1205954      9.7239822E-02
  0.2261446      0.1536085    
  0.1260418      0.1293445    
  0.1402375      0.1956786    
  0.1382213      0.1596938    
  0.2338240      0.2175406    
  0.2155216      0.2105317    
  0.2109745      0.2282156    
  0.2209840      0.2146059    
  0.2166662      0.1809789    
  0.2474086      0.2451208    
  0.1648281      0.1194829    
  5.3425796E-02  4.9010433E-02
  0.1427121      0.1238698    
  0.1438538      0.1496267    
  0.1570404      0.1536555    
  0.1828440      0.1774788    
  0.1707995      0.1698694    
  0.2183022      0.2427726    
  0.2550506      0.2527201    
  0.2390654      0.2411576    
  0.1479387      0.1348538    
  0.1187410      9.7932145E-02
  5.6206495E-02  7.7480748E-02
  7.1575537E-02  7.6651275E-02
  0.1205498      0.1175260    
  0.1753244      0.2212336    
  0.2480045      0.1880171    
  0.2514186      0.1996351    
  0.2000882      0.2455149    
  0.1731875      0.1824816    
  0.2092633      0.1972946    
  0.1459129      0.1253823    
  0.1554900      0.1132540    
  0.1097249      0.1173892    
  5.1464796E-02  4.9268603E-02
  6.7219511E-02  6.5251254E-02
  0.1265617      0.1262152    
  0.2593980      0.2605491    
  0.1831980      0.2386297    
  0.1782503      0.2191119    
  0.2256269      0.1998296    
  0.1810447      0.1891392    
  0.2192429      0.1584299    
  5.5878222E-02  5.5916145E-02
  5.7214014E-02  4.7508035E-02
  9.3349770E-02  7.8088894E-02
  0.1713779      0.1746810    
  0.2064718      0.1833300    
  0.2585334      0.2397297    
  0.2149858      0.1826108    
  0.2325699      0.1903431    
  0.2294189      0.2103420    
  0.2134938      0.2009001    
  0.1649701      0.1623895    
  0.1014163      9.9550501E-02
  0.1052264      9.8759428E-02
  0.1634997      0.1281353    
  0.2020509      0.1695545    
  0.1991874      0.2144494    
  0.1797336      0.2133470    
  0.1239532      0.1041530    
  0.2207613      0.1712700    
  0.2270957      0.1666084    
  0.2125902      0.2329927    
   695.1357       710.0699    
   76.79554       66.94771    
   16.58286       19.61722    
   7.982153       8.217146    
   324.1025       404.7448    
   779.4957       627.5446    
   619.6554       575.6709    
   29.79596       32.69738    
   156.2558       203.3434    
   14.72167       15.77514    
   302.6779       302.6824    
   505.3212       645.9463    
   727.3220       614.4847    
   60.67332       60.06342    
   689.7844       744.1385    
   508.1312       470.9973    
   26.70318       37.22640    
   26.05046       32.32912    
   305.1208       312.3878    
   646.4469       630.4053    
   366.7060       367.9088    
   659.2424       533.5204    
   619.9648       757.4758    
   684.5082       754.2404    
   285.2790       224.3105    
   19.37741       22.58974    
   108.3620       136.6179    
   638.4437       720.6797    
   592.1205       520.9588    
   689.1957       623.1122    
   678.2919       766.2216    
   586.6299       779.9407    
   326.6653       297.6107    
   85.42715       72.78366    
   29.68773       29.42324    
   582.3735       582.1833    
   705.7828       754.2136    
   533.3278       649.5765    
   702.1532       741.7850    
   655.7412       797.0704    
   406.6782       380.0052    
   254.0905       295.8881    
   23.75684       20.31852    
   470.2875       495.8922    
   465.2322       481.4886    
   9.558176       10.92289    
   96.54005       86.35525    
   264.5025       299.9088    
   710.1981       718.9585    
   768.2356       554.6901    
   325.9902       286.4428    
   36.03103       32.00845    
   95.68231       93.25278    
   610.6748       624.9205    
   4.581182       5.180904    
   10.97585       13.89360    
   89.93744       81.56682    
   245.1698       245.1268    
   611.0838       535.9799    
   553.8948       586.6632    
   454.0720       402.9867    
   58.10222       46.65088    
   295.5818       293.3266    
   6.946655       8.802450    
   8.754295       8.072294    
   4.173100       5.441594    
   56.83805       58.44424    
   148.3412       114.8633    
   558.0414       654.4629    
   597.2238       750.4065    
   293.6409       307.8893    
   208.5187       256.1584    
   3.541976       3.003578    
   20.26616       17.40193    
   17.43164       17.34714    
   13.11034       13.10188    
   23.53168       28.78473    
   351.9868       524.6243    
   703.6388       649.7922    
   768.7612       774.4844    
   297.1105       371.6253    
   6.702892       4.869428    
   4.934765       4.700159    
   8.046888       8.140597    
   89.57870       95.27773    
   14.66272       14.88486    
   18.98582       18.92480    
   58.53690       63.20792    
   792.9774       619.7200    
   657.9382       725.0798    
   524.8889       519.7999    
   30.24965       32.32147    
   5.710482       4.555033    
   8.167229       7.970403    
   185.4134       210.7008    
   159.9364       147.6362    
   19.64605       19.46667    
   85.86900       80.56362    
   577.3991       741.5397    
   645.1282       497.9164    
   46.25599       56.78442    
   11.17387       15.05447    
   8.596984       7.586516    
   249.6093       279.9651    
   35.42369       29.58616    
   35.09606       43.32465    
   22.35158       25.41418    
   45.88912       51.21568    
   84.12762       81.21546    
   134.3607       129.5488    
   76.16740       60.85668    
   36.55346       35.82840    
   14.07149       19.59953    
   19.28566       17.08312    
   203.3814       170.2511    
   217.2267       161.0384    
   103.7133       125.1327    
   78.92116       101.9116    
   14.64188       13.15942    
   6.604467       5.559251    
   150.0120       133.6723    
   177.3366       188.4914    
   178.8475       160.5189    
   139.8406       163.9423    
   114.4388       78.85156    
   16.39419       21.84658    
   3.038720       3.582362    
   58.51309       55.09195    
   95.72630       84.94296    
   116.6619       83.45064    
   114.0255       118.4655    
   37.42954       53.32716    
   65.27851       75.89767    
   13.87423       17.00810    
   3.739466       4.982262    
   13.15514       11.95515    
   34.01781       27.95422    
   11.77662       13.25993    
   35.00072       34.60801    
   39.99069       41.51391    
   69.82333       70.13671    
   24.39209       24.35394    
   3.645365       3.852178    
   11.89690       14.50112    
   4.261616       4.420752    
   8.958558       7.018374    
   7.121305       5.353413    
   8.052701       9.934580    
   65.40462       59.32778    
   34.19226       32.95396    
   14.16971       12.13208    
   33.69643       29.54413    
   12.44354       14.39377    
   7.451584       5.231528    
   5.013829       6.077825    
   12.01218       17.50387    
   1.105411      0.9297097    
   12.20822       13.00424    
   30.39783       21.84291    
   16.69767       12.11042    
   18.61033       18.27121    
   16.08081       15.41895    
   23.42032       26.31596    
   15.74678       15.81143    
   15.94796       18.76783    
   7.180254       7.190900    
   10.53042       7.953812    
   6.826010       5.968452    
   7.032086       9.568947    
   4.152986       5.991377    
   17.62687       15.78609    
   46.85929       38.89447    
   22.50484       19.34830    
   4.643388       3.459484    
   3.287357       4.386039    
   14.58352       14.85873    
   7.696123       5.484225    
   27.45824       24.73859    
   40.86620       56.66528    
   24.20366       26.26621    
   68.23438       96.47273    
   71.83685       71.46078    
   13.37795       9.547152    
   10.24284       10.38887    
   59.41849       51.59222    
   35.01180       34.67838    
   12.75512       16.54854    
   29.24957       27.64385    
   18.04474       20.56201    
   24.36407       30.08319    
   140.0612       145.3590    
   90.67874       106.5718    
   25.86263       25.71980    
   13.14102       12.30887    
   19.16592       18.04208    
   22.64204       19.49266    
   4.314857       5.360554    
   13.43000       9.250730    
   3.320943       3.660144    
   2.476757       3.282671    
   16.62471       17.72785    
   49.59146       46.53636    
   32.03114       26.54288    
   61.82715       47.44944    
   55.67606       68.45717    
   31.94560       34.64249    
   5.758527       7.210623    
   19.67229       16.75826    
   87.42099       74.63717    
   24.48183       20.92957    
   48.36786       53.09830    
   92.80534       96.12669    
   768.4923       599.0382    
   721.2371       596.7518    
   337.4518       352.1903    
   483.1553       358.5429    
   573.2017       772.9771    
   741.4500       768.6429    
   580.6156       623.9705    
   394.8785       410.0987    
   405.3440       433.1224    
   278.5941       249.0724    
   156.9731       169.3546    
   418.8426       289.4929    
   733.4645       502.0236    
   758.4017       605.6230    
   519.3914       402.6006    
   163.8224       192.8651    
   447.2647       428.6323    
   311.5070       310.4860    
   149.3831       118.4428    
   202.0145       238.5677    
   430.9477       401.7735    
   416.3917       459.1638    
   318.9491       352.5520    
   319.1169       311.5214    
   216.9720       276.9369    
   77.13771       77.39886    
   230.6151       232.6824    
   205.7913       209.9163    
   36.22042       34.09501    
   54.25031       60.62781    
   141.0282       130.6979    
   165.2930       233.4422    
   169.3187       205.5946    
   103.9446       91.20508    
   58.72551       52.63918    
   279.7221       300.4984    
   46.65188       50.14651    
   87.82025       76.05909    
   102.8298       124.6385    
   156.8367       128.4785    
   308.1622       434.7584    
   672.1954       675.2554    
   338.6686       334.6111    
   82.83601       71.53120    
   482.5392       457.4851    
   52.82360       64.65320    
   24.56337       31.41467    
   49.92454       49.72271    
   140.9382       133.5971    
   193.4349       182.3378    
   436.6720       359.7392    
   293.4669       414.5636    
   651.0453       712.1565    
   709.0544       663.7247    
   411.2979       451.2928    
   149.7640       131.6361    
   12.85158       16.78139    
   47.80046       38.54248    
   168.1204       166.6737    
   287.3677       344.2158    
   520.1481       556.5170    
   330.4819       277.6786    
   706.0435       742.0172    
   618.9852       754.7076    
   338.6671       373.0997    
   344.5435       345.7646    
   45.25084       43.57501    
   54.10419       46.15774    
   237.2134       264.1324    
   266.1733       266.3580    
   461.6718       569.4473    
   468.1446       574.3992    
   657.7788       621.0405    
   646.7474       705.8877    
   613.3447       636.7797    
   528.6373       531.7762    
   100.0864       94.74387    
   219.1818       164.3783    
   165.8615       147.3810    
   93.38243       67.28918    
   111.4998       144.4101    
   459.8051       524.4326    
   626.1418       782.6915    
   618.1772       786.7821    
   749.8569       764.5371    
   444.6532       517.2922    
   117.5928       103.4426    
   105.8155       136.0639    
   695.3441       760.2400    
   689.0197       785.7086    
   588.1246       776.4838    
   763.2480       768.9647    
   36.69361       37.00675    
   30.29860       30.67117    
   59.67848       66.11388    
   167.6330       167.2280    
   398.2496       401.6290    
   446.1503       419.0927    
   201.0927       173.7977    
   160.6499       210.8534    
   38.16324       38.18034    
   81.81875       84.10796    
   457.2005       354.0881    
   504.4973       506.5278    
   380.5931       420.5550    
   126.3902       161.6367    
   2.425243       2.166451    
   13.22664       12.06722    
   26.08261       33.97589    
   341.8469       334.6387    
   619.6986       416.2159    
   413.5863       411.9644    
   247.0334       190.9327    
   4.051311       4.121285    
   5.092848       3.682996    
   68.16959       92.67735    
   298.1436       213.5373    
   239.9249       238.9135    
   147.3648       147.7239    
   203.8552       201.3916    
   1.801018       1.528290    
   2.503338       2.655851    
   82.58734       99.23648    
   138.4959       154.7285    
   184.5314       183.8713    
   38.47979       32.93732    
   55.29092       56.16793    
   50.70123       36.71896    
   8.702290       7.687773    
   20.56918       30.24703    
   310.4027       231.6822    
   129.2391       97.02418    
   28.04323       36.10611    
   29.05074       29.15343    
   41.31065       54.86885    
   43.53091       56.35916    
   31.77680       30.69458    
   17.52627       15.05183    
   95.44144       105.3990    
   253.7968       252.1141    
   177.2570       250.3548    
   22.03056       33.11612    
   60.48177       62.23046    
   58.35748       59.99612    
   128.3279       140.7913    
   16.54457       22.85553    
   32.32016       25.79779    
   136.6508       131.8715    
   353.0454       283.9119    
   251.9271       287.3192    
   20.87322       18.29629    
   39.22039       34.47871    
   122.3517       129.5337    
   426.9918       597.8550    
   10.54374       11.30436    
   14.63145       15.30145    
   344.9999       326.7500    
   486.0632       481.4869    
   155.2923       111.6959    
   41.12108       35.15710    
   95.62988       89.17339    
   388.1327       387.4386    
   352.3793       322.2986    
   5.830803       5.214186    
   10.45693       9.435701    
   93.34575       92.70933    
   246.6629       203.6172    
   156.0170       156.4833    
   134.0824       135.6983    
   317.0259       442.9419    
   389.0966       550.0593    
   345.0768       278.5378    
   2.115683       2.708249    
   5.641789       8.458935    
   57.34936       51.34460    
   87.74818       103.1294    
   131.8948       162.6182    
   221.5202       283.2394    
   306.6589       263.1323    
   139.4599       138.9676    
   21.00753       22.64475    
   26.66336       33.64073    
   26.66782       30.82436    
   103.9723       105.8505    
   6.712408       7.252976    
   42.16544       46.16970    
   297.7957       322.2066    
   198.4572       199.4636    
   20.51814       14.70082    
   4.721758       6.191647    
   17.20837       16.87190    
   62.11596       70.00581    
   736.4700       691.0414    
   699.4047       548.2540    
   366.8306       356.5520    
   20.55668       23.11699    
   34.47438       41.71121    
   14.40588       21.01548    
   670.6288       702.1243    
   641.6588       712.1827    
   585.1350       704.4094    
   476.4946       499.3809    
   170.8144       145.0398    
   80.00449       67.99460    
   399.5384       335.8766    
   614.7139       506.7379    
   769.0917       770.7627    
   765.3656       631.6273    
   536.8645       729.1719    
   731.8583       739.1587    
   212.4091       228.4236    
   154.5514       196.6429    
   621.9564       488.5419    
   385.2830       325.0897    
   257.9725       271.9673    
   176.3719       208.4330    
   621.4387       579.0186    
   615.9316       621.4799    
   692.0900       792.4348    
   771.7020       752.4237    
   596.1726       743.4434    
   582.4028       693.9661    
   573.0865       623.9146    
   162.9508       232.5034    
   261.0641       385.7205    
   737.3975       560.3163    
   553.7073       682.2275    
   643.4742       569.2094    
   610.2926       634.1650    
   616.8894       734.5356    
   661.7142       729.5596    
   721.6572       719.3363    
   444.0980       423.7796    
   177.7305       126.7780    
   95.75282       111.2758    
   319.9788       341.2514    
   411.4352       426.2995    
   323.0079       365.9153    
   507.3949       596.4641    
   448.5847       583.2076    
   631.1433       789.2302    
   682.2776       683.3585    
   450.8020       558.7468    
   334.2079       257.4923    
   102.2343       121.0626    
   358.3306       326.0324    
   22.81170       18.80302    
   39.70716       43.20265    
   59.75723       57.56306    
   592.3026       597.1050    
   762.5828       643.0208    
   740.4285       593.1495    
   782.0284       598.3550    
   757.3452       611.8868    
   223.5197       219.5391    
   97.20007       142.4682    
   31.40865       38.92954    
   19.39059       25.43015    
   165.8453       189.2464    
   347.3034       453.0165    
   757.0504       724.9407    
   596.7375       616.0309    
   673.2224       764.1117    
   783.6632       768.6412    
   148.2657       148.4478    
   124.5977       135.2462    
   166.5522       199.3512    
   111.5423       113.2392    
   162.5154       139.9523    
   447.9073       525.3511    
   470.9945       442.6148    
   763.9043       622.9691    
   349.8300       351.7645    
   407.9736       336.5284    
   443.2073       433.0749    
   534.0447       613.9923    
