         362   267.2645       43.71921    
         363   19.96405       3.566874    
         364   38.92459       6.771720    
         365   114.9902       19.94377    
         366   499.1953       82.04556    
         367   12.95790       2.263163    
         368   13.93834       2.373600    
         369   322.3727       55.27346    
         370   483.5552       2.720980    
         371   132.8118       23.25777    
         372   39.25787       6.886563    
         373   102.5876       16.97111    
         374   387.8675       2.175835    
         375   387.4919       67.12447    
         376   6.110910       1.064413    
         377   9.760502       1.646787    
         378   90.21683       14.94492    
         379   236.3940       41.79420    
         380   156.9610      0.8859960    
         381   158.2829       26.83250    
         382   385.7750       66.84933    
         383   479.1032       81.71463    
         384   291.7739       50.18842    
         385   2.567505      0.4332651    
         386   7.060449       1.256223    
         387   53.57388       8.919628    
         388   96.43879       16.75365    
         389   139.0114       24.97662    
         390   276.8471       48.36550    
         391   316.5113       51.73020    
         392   150.0535       25.72761    
         393   19.69257       3.439742    
         394   29.03756       4.745636    
         395   31.46803       5.571798    
         396   111.1662       18.07880    
         397   6.676066       1.237536    
         398   42.16626       7.349800    
         399   361.0266       62.31796    
         400   189.3163       32.78982    
         401   18.15410       3.343049    
         402   5.765843      0.9843412    
         403   14.35527       2.437135    
         404   73.11953       12.62236    
         405   664.3072       96.89114    
         406   637.8141       104.9602    
         407   306.8077       55.38208    
         408   24.19225       4.169168    
         409   35.26502       6.102124    
         410   17.84814       3.053852    
         411   685.8007       85.81781    
         412   698.8643       91.72894    
         413   623.0810       101.5738    
         414   463.7878       83.58549    
         415   143.2276       25.52766    
         416   67.06947       12.49610    
         417   333.0167       55.60369    
         418   613.7574       108.2038    
         419   689.6218       91.68489    
         420   669.8315       87.98888    
         421   636.2503       89.22350    
         422   735.5508       4.239670    
         423   205.8493       38.04836    
         424   172.2396       32.08104    
         425   567.9229       98.96441    
         426   360.1851       62.69518    
         427   228.0339       38.32656    
         428   204.0498       35.55721    
         429   671.0668       101.7187    
         430   678.4191       93.81735    
         431   701.5681       88.88097    
         432   656.6858       102.3995    
         433   660.3193       93.98560    
         434   664.2750       90.71890    
         435   618.7637       105.5203    
         436   198.8439       34.58400    
         437   327.0885       57.60037    
         438   628.8416       100.9850    
         439   621.0192       107.7782    
         440   671.9821       94.53188    
         441   701.7784       89.71649    
         442   670.4445       93.96130    
         443   629.8110       97.51096    
         444   718.6074       4.009192    
         445   499.5015       81.46161    
         446   150.3382       25.36041    
         447   100.3633       18.43797    
         448   393.0642       67.53857    
         449   380.2343       64.69380    
         450   316.4330       60.23246    
         451   517.0972       91.63229    
         452   564.9072       102.8819    
         453   697.8259       89.65800    
         454   630.0386       105.3996    
         455   552.0825       92.91317    
         456   306.0170       53.66542    
         457   104.0008       18.58474    
         458   399.8164       69.64111    
         459   20.76234       3.519822    
         460   41.63848       7.022411    
         461   50.50997       8.767234    
         462   595.7444       3.426800    
         463   688.3004       100.0063    
         464   677.7333       93.66133    
         465   680.2668       94.78395    
         466   657.4235       95.04093    
         467   269.2582       47.40800    
         468   121.2861       20.89936    
         469   34.60384       6.075373    
         470   21.58216       3.833025    
         471   189.3972       35.68803    
         472   394.3733       68.59921    
         473   649.3705       93.32027    
         474   687.8282       86.97272    
         475   711.5117       87.03795    
         476   696.8505       90.29562    
         477   176.7072       30.31837    
         478   136.9966       23.94761    
         479   204.8548       34.00569    
         480   116.2384       22.23962    
         481   159.2760       29.03879    
         482   484.7893       80.87009    
         483   401.4419       68.53031    
         484   697.1739       88.57261    
         485   320.2732       57.44382    
         486   383.7983       65.56461    
         487   417.2186       71.86213    
         488   624.2083       108.1064    
